Country Name,"Country Code","Series Name","Series Code","2000 [YR2000]","2001 [YR2001]","2002 [YR2002]","2003 [YR2003]","2004 [YR2004]","2005 [YR2005]","2006 [YR2006]","2007 [YR2007]","2008 [YR2008]","2009 [YR2009]","2010 [YR2010]","2011 [YR2011]","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]","2016 [YR2016]","2017 [YR2017]","2018 [YR2018]","2019 [YR2019]","2020 [YR2020]"
"Congo, Rep.","COG","Trade (% of GDP)","NE.TRD.GNFS.ZS","123.909884405671","130.732481081873","135.45607107226","156.861777335368","131.368198717322","119.552892262402","125.600762974491","148.586625395069","133.108486659608","135.552365681975","124.064754399607","124.591742710141","97.444435145443","93.0028633915235","104.197620103417","117.320721558581","122.259818284021","94.6170952583422","100.583216779714","91.5757547930374","69.3066247188397"
Costa Rica,"CRI","Trade (% of GDP)","NE.TRD.GNFS.ZS","86.5249235130705","80.852758718109","80.4139443360039","83.3277075355642","85.2564771965872","89.2226638923224","89.8145546136931","86.4565958439349","86.4015127113254","69.7593177251535","67.512089684107","68.6391465074016","67.0485392950976","64.0664105879442","65.1912420532368","60.753561939521","62.1784781768295","65.0719537438815","66.945342016636","65.7605300176622","60.1398862509533"
Cote d'Ivoire,"CIV","Trade (% of GDP)","NE.TRD.GNFS.ZS","54.9639916295152","53.1141047180447","55.9019482275388","53.260060681877","58.1182963035946","62.8209360402806","63.690377061452","61.4309423484426","61.9406212969499","66.6729037469185","67.472940081257","64.7159030611345","70.3010893191249","58.3526792527234","53.6804175610344","52.7153604615931","47.5663138935656","48.6596050387177","46.040028237159","44.6604105830795","41.9426318190526"
Croatia,"HRV","Trade (% of GDP)","NE.TRD.GNFS.ZS","74.6016854703406","79.4405856034588","81.1609977960211","81.4432514353208","81.6444126603338","81.4923355714118","83.5170835916925","83.262210381268","82.0790791060076","69.7015578897439","72.6467039932668","77.783952809242","79.0075493058138","80.9188132002026","85.2166241319216","90.6522705485118","92.1392009356077","97.2445256540374","99.0848546362534","101.394766564216","89.5480523143212"
Cuba,"CUB","Trade (% of GDP)","NE.TRD.GNFS.ZS","31.0759878817225","29.3610963815873","24.7293133475239","26.5871335777077","31.3114153338743","39.3613744331974","37.1880142882062","37.9676096642032","44.917220748508","32.9139819587629","40.2919413008332","46.9604290476881","45.8662036340766","44.3238969253902","39.2741528539069","31.6138124793419","27.2691132420785","26.2224363787618","27.0835484486147","22.8208911354416","15.6829868097474"
Curacao,"CUW","Trade (% of GDP)","NE.TRD.GNFS.ZS","NA","NA","NA","NA","NA","134.911459782692","144.555511068893","146.049122473292","166.739541731544","144.702341659916","143.932211823816","172.923417836707","183.236460764441","166.406148932184","164.359817499142","148.31381621544","139.052978198311","139.812449178121","155.268858003963","NA","NA"
Cyprus,"CYP","Trade (% of GDP)","NE.TRD.GNFS.ZS","137.494903248556","131.849067868114","123.64133212338","114.004632981485","113.903613489207","111.917065271958","109.806498040343","111.275122844623","112.925930874708","102.7910918992","108.901699269523","110.617131287039","112.344273297273","120.926200639389","130.84436307939","137.276426477193","139.022098457248","148.013355558135","147.623567410054","150.506169561162","160.66871645997"
Czechia,"CZE","Trade (% of GDP)","NE.TRD.GNFS.ZS","97.4983956327874","98.5368737300189","90.8792715456582","94.6468600665608","113.173975970415","121.191287316105","127.051015055016","129.876739504889","123.904809929948","113.049254784875","126.756480116798","136.750855542438","145.480195396935","145.502230624961","156.415122826886","154.018400997633","148.547004664435","147.750834854762","145.141717890789","138.154609993871","128.780430305965"
Denmark,"DNK","Trade (% of GDP)","NE.TRD.GNFS.ZS","83.0420859548864","83.922664599029","84.4845925538271","80.7613001763544","82.0077308240144","89.3987952460671","97.4298607727841","100.047674594039","104.470310168489","89.3948566562728","94.3877282319057","102.012930474308","104.362280505171","103.612813249189","103.210859225139","105.130362453899","101.452783808643","104.215676920442","108.813985501909","111.891475065653","104.433432671151"
Djibouti,"DJI","Trade (% of GDP)","NE.TRD.GNFS.ZS","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","347.720317058403","298.564535821251","268.363456254629","213.071998607921","305.967966403468","300.398900523844","320.93923036418","225.744871323723"
